week,strategy_return,benchmark_return,excess_return,cumulative_strategy,cumulative_benchmark
2024-03-03,0.013585548986544915,0.003925410317436864,0.00966013866910805,1.0135855489865448,1.0039254103174369
2024-03-10,-0.00207550430997242,-0.013849712230297621,0.011774207920325202,1.0114818478110976,0.9900213322838569
2024-03-17,0.018428002142972043,0.0018612323664217317,0.016566769776550312,1.030121437470138,0.9918639920309517
2024-03-24,0.018030456559449844,0.014642380187612625,0.0033880763718372193,1.0486949972994013,1.006387241696672
2024-03-31,-0.0005124454620114473,0.0023016302533167125,-0.0028140757153281596,1.048157598307001,1.008703573018713
2024-04-07,-0.009070483185116029,-0.006481004202790727,-0.002589478982325302,1.0386503024362057,1.0021661609226087
2024-04-14,0.025409977520823093,-0.005634751375014031,0.031044728895837124,1.065042383273106,0.9965192037693575
2024-04-21,-0.008416489465471492,0.003740478620721134,-0.012156968086192627,1.0560784652740072,1.0002466625461948
2024-04-28,0.0038771713919281033,-0.007399541515830401,0.011276712907758505,1.060173062487199,0.9928452958406133
2024-05-05,-0.006758388181124125,-0.017266194062622326,0.010507805881498201,1.0530080013917393,0.9757026362884677
2024-05-12,0.010459162911737081,0.016379297700135208,-0.005920134788398127,1.0640215836256581,0.9916839602350431
2024-05-19,0.011602445213032954,0.018999860770043956,-0.0073974155570110025,1.0763668357551595,1.0105258174073948
2024-05-26,-0.016859284091268332,-0.017518843982505004,0.0006595598912366718,1.0582200614847437,0.9928225732719412
2024-06-02,-0.026396042600267372,0.001128357651091833,-0.027524400251359205,1.0302872396613347,0.9939428322186693
2024-06-09,0.0029948033596745513,0.008873925051495922,-0.00587912169182137,1.0333727473481022,1.0027630064172495
2024-06-16,0.00015826877094462128,-0.0024111139069339215,0.0025693826778785426,1.0335362979827527,1.0003452305871179
2024-06-23,0.020182434262999847,0.02008467246777319,9.776179522665712e-05,1.054395576375214,1.0204368368981593
2024-06-30,0.008481519687214362,0.007534619055686104,0.0009469006315282573,1.0633384532143522,1.0281254397345763
2024-07-07,0.015572847199163506,0.007466920096028612,0.008105927103134894,1.079897660467254,1.0358023702417687
2024-07-14,0.007328843750803016,-0.0022694721088240832,0.009598315859627098,1.0878120616876763,1.0334516456522511
2024-07-21,0.038707421650572525,0.013284764298173138,0.02542265735239939,1.1299184618359999,1.0471808071783004
2024-07-28,0.0012549726134653714,-0.004767269921091267,0.006022242534556638,1.131336478561053,1.0421886136142953
2024-08-04,0.009611371225710156,0.012965812355117746,-0.0033544411294075902,1.1422101734376908,1.0557014356170584
2024-08-11,0.009753148239627583,0.00797430445742802,0.0017788437821995625,1.1533503185800393,1.0641199202808127
2024-08-18,-0.011627862800222629,0.010194260530218229,-0.021822123330440858,1.1399393193149976,1.0749678359835504
2024-08-25,-0.007478364180505557,0.009008211908903935,-0.016486576089409493,1.1314144379414826,1.084651374045346
2024-09-01,-0.024626249394942918,-0.016873844038961285,-0.0077524053559816335,1.1035519438236965,1.06634913592306
2024-09-08,0.016257318489969835,0.01684684247903475,-0.0005895239890649148,1.1214927392446636,1.0843137518436103
2024-09-15,0.008069108174727875,0.01604172822179544,-0.007972620047067567,1.1305421854748008,1.101708018357841
2024-09-22,-0.002560956912651535,0.009248543422930888,-0.011809500335582424,1.127646915649865,1.1118972128050144
2024-09-29,-0.03492576060641685,-0.030849430067222065,-0.004076330539194782,1.0882629894253135,1.077595817496647
2024-10-06,0.037760299311042876,0.006795519393444441,0.030964779917598436,1.1293561256351436,1.0849186407727398
2024-10-13,0.00656875432992968,-0.01090015086848481,0.01746890519841449,1.1367745885754421,1.0730928639082855
2024-10-20,-0.04591162973974326,-0.024224059367321193,-0.02168757037242207,1.0845834145672175,1.0470981986663226
2024-10-27,-0.011016754636598451,-0.0014298272820321876,-0.009586927354566264,1.0726348252060063,1.0456010290949027
2024-11-03,0.011798171876064165,0.0063699680089379295,0.005428203867126236,1.085289955234039,1.0522614742003498
2024-11-10,-0.02646738534090039,-0.02520997389555276,-0.0012574114453476302,1.056565167782251,1.025733989904463
2024-11-17,0.04299716301871801,0.019333720064361903,0.023663442954356108,1.1019944725412836,1.045565243725777
2024-11-24,-0.00404916035098598,-0.0037487059143032444,-0.0003004544366827359,1.0975323202160636,1.0416457271128323
2024-12-01,-0.0021885294835839886,0.01654923214735974,-0.018737761630943726,1.0951303383740845,1.058884164066128
2024-12-08,0.0022493898408615823,0.006064453521670255,-0.0038150636808086725,1.0975937134316425,1.0653057178639396
2024-12-15,-0.038172108169583746,-0.043811376972424064,0.005639268802840318,1.0556962474762748,1.0186332074677236
2024-12-22,0.027765100843557315,0.00252389332272961,0.025241207520827705,1.0850077602476187,1.021204129018362
2024-12-29,0.01226270325171434,0.015218909931110443,-0.002956206679396103,1.0983128884373425,1.0367457426791704
2025-01-05,-0.003963053179650786,-0.007814633486328899,0.003851580306678113,1.0939602160525697,1.0286439546816208
2025-01-12,0.007260922369810268,0.005078846829688581,0.0021820755401216873,1.1019033762569883,1.0338682797697338
2025-01-19,-0.030641679751658865,-0.010818311665363733,-0.01982336808629513,1.06813920588445,1.0226835704982513
2025-01-26,0.02943928227156711,0.028603780203233512,0.0008355020683335976,1.0995844574718099,1.0519361865662413
2025-02-02,0.013731122369344526,0.008514104924579826,0.0052170174447647,1.1146829862127847,1.0608924816326286
2025-02-09,-0.023381003193135602,-0.019346392758929444,-0.004034610434206158,1.0886205797528097,1.0403680390079684
2025-02-16,-0.006791194408344371,-0.0071255737004290165,0.00033437929208464563,1.0812275457587837,1.0329548198704464
2025-02-23,-0.01146814262116927,-0.019006063314285615,0.007537920693116346,1.0688278740580852,1.013322415163192
2025-03-02,0.005827814519831007,0.01958467055691076,-0.013756856037079752,1.075056804661721,1.0331680008320963
2025-03-09,-0.006275933186415005,-0.0028094709467416205,-0.0034664622396733845,1.0683098199840633,1.0302653453506554
2025-03-16,0.052175969180958605,0.03739214263897373,0.014783826541984874,1.1240499202272674,1.0687891740999986
2025-03-23,-0.006797456168069664,-0.005875304165127352,-0.0009221520029423121,1.1164092401638002,1.062509712613766
2025-03-30,0.0037611300350775378,-0.011277449367405575,0.015038579402483113,1.1206082004884184,1.0505273131273876
2025-04-06,0.03566137700573224,0.030094902156469802,0.00556647484926244,1.1605706320017508,1.0821428298286555
2025-04-13,0.0126682434094853,0.0224231506826148,-0.0097549072731295,1.1752730232618493,1.1064078815620144
2025-04-20,-0.0072922599612517715,-0.0035730239966995573,-0.003719235964552214,1.1667026268507776,1.1024546596510558
2025-04-27,0.022497308180954228,0.0007480616869104137,0.021749246494043813,1.1929502954025686,1.1032793637434968
2025-05-04,-0.008114270667954171,-0.018525309864358415,0.010411039196404244,1.183270373812256,1.0828407716631963
2025-05-11,0.0177426581097489,0.00381555507111028,0.01392710303863862,1.2042647355062017,1.0869724102607208
2025-05-18,-0.004367111323943169,-0.0037000266988827966,-0.0006670846250603725,1.199005577342747,1.0829505833218072
2025-05-25,-0.007644237987394529,-0.010017585909523383,0.002373347922128854,1.1898400933613256,1.0721020328176125
2025-06-01,0.0,0.011589424775337994,-0.011589424775337994,1.1898400933613256,1.0845270786784393
